fight_date,event,fighter_a,fighter_b,sportsbook,fighter_a_odds,fighter_b_odds,timestamp,source_file,fighter_a_implied_probability,fighter_b_implied_probability,market_probability_sum,fighter_a_no_vig_probability,fighter_b_no_vig_probability
2024-06-01,UFC 302: Makhachev vs. Poirier,Sean Strickland,Paulo Costa,espn_source,-250,205,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7142857142857143,0.32786885245901637,1.0421545667447307,0.6853932584269663,0.31460674157303364
2024-06-01,UFC 302: Makhachev vs. Poirier,Kevin Holland,Michal Oleksiejczuk,espn_source,-360,270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.782608695652174,0.2702702702702703,1.0528789659224442,0.7433035714285714,0.25669642857142855
2024-06-01,UFC 302: Makhachev vs. Poirier,Niko Price,Alex Morono,espn_source,230,-280,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.30303030303030304,0.7368421052631579,1.039872408293461,0.29141104294478526,0.7085889570552146
2024-06-01,UFC 302: Makhachev vs. Poirier,Randy Brown,Elizeu Zaleski dos Santos,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6491228070175439,0.39215686274509803,1.0412796697626419,0.6233894945490586,0.37661050545094155
2024-06-01,UFC 302: Makhachev vs. Poirier,Cesar Almeida,Roman Kopylov,espn_source,-115,-105,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5348837209302325,0.5121951219512195,1.0470788428814521,0.5108342361863488,0.4891657638136511
2024-06-01,UFC 302: Makhachev vs. Poirier,Jailton Almeida,Alexandr Romanov,espn_source,-390,290,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7959183673469388,0.2564102564102564,1.0523286237571952,0.756340129288911,0.243659870711089
2024-06-01,UFC 302: Makhachev vs. Poirier,Grant Dawson,Joe Solecki,espn_source,-550,375,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8461538461538461,0.21052631578947367,1.0566801619433197,0.8007662835249043,0.1992337164750958
2024-06-01,UFC 302: Makhachev vs. Poirier,Phil Rowe,Jake Matthews,espn_source,140,-170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.4166666666666667,0.6296296296296297,1.0462962962962963,0.39823008849557523,0.6017699115044248
2024-06-01,UFC 302: Makhachev vs. Poirier,Mickey Gall,Bassil Hafez,espn_source,315,-425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.24096385542168675,0.8095238095238095,1.0504876649454964,0.22938285090114688,0.770617149098853
2024-06-01,UFC 302: Makhachev vs. Poirier,Ailin Perez,Joselyne Edwards,espn_source,-220,180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6875,0.35714285714285715,1.0446428571428572,0.6581196581196581,0.3418803418803419
2024-06-01,UFC 302: Makhachev vs. Poirier,Mitch Raposo,Andre Lima,espn_source,260,-340,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2777777777777778,0.7727272727272727,1.0505050505050506,0.2644230769230769,0.735576923076923
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Jared Cannonier,Nassourdine Imavov,espn_source,110,-130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.47619047619047616,0.5652173913043478,1.041407867494824,0.4572564612326044,0.5427435387673957
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Dominick Reyes,Dustin Jacoby,espn_source,190,-235,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3448275862068966,0.7014925373134329,1.0463201235203294,0.3295622233152976,0.6704377766847024
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Raul Rosas Jr.,Ricky Turcios,espn_source,-290,235,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7435897435897436,0.29850746268656714,1.0420972062763108,0.7135512302607419,0.28644876973925815
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Brunno Ferreira,Dustin Stoltzfus,espn_source,-275,225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7333333333333333,0.3076923076923077,1.0410256410256409,0.7044334975369458,0.29556650246305427
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Julian Marquez,Zachary Reese,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5833333333333334,0.45454545454545453,1.0378787878787878,0.562043795620438,0.43795620437956206
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Miguel Baeza,Punahele Soriano,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6551724137931034,0.38461538461538464,1.039787798408488,0.6301020408163266,0.3698979591836735
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Thiago Moises,Ludovit Klein,espn_source,105,-125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.4878048780487805,0.5555555555555556,1.043360433604336,0.4675324675324675,0.5324675324675325
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Charles Radtke,Carlos Prates,espn_source,205,-250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.32786885245901637,0.7142857142857143,1.0421545667447307,0.31460674157303364,0.6853932584269663
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Brad Katona,Jesse Butler,espn_source,-800,475,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8888888888888888,0.17391304347826086,1.0628019323671496,0.8363636363636364,0.16363636363636366
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Andrea Lee,Montana De La Rosa,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6296296296296297,0.4166666666666667,1.0462962962962963,0.6017699115044248,0.39823008849557523
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,John Castaneda,Daniel Marcos,espn_source,115,-135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.46511627906976744,0.574468085106383,1.0395843641761504,0.447405997144217,0.552594002855783
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Eduarda Moura,Denise Gomes,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6774193548387096,0.36363636363636365,1.0410557184750733,0.6507042253521127,0.34929577464788736
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Cody Stamann,Taylor Lapilus,espn_source,220,-270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3125,0.7297297297297297,1.0422297297297298,0.299837925445705,0.7001620745542949
2024-06-08,UFC Fight Night: Cannonier vs. Imavov,Rayanne dos Santos,Puja Tomar,espn_source,-390,290,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7959183673469388,0.2564102564102564,1.0523286237571952,0.756340129288911,0.243659870711089
2024-06-15,UFC Fight Night: Perez vs. Taira,Alex Perez,Tatsuro Taira,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3225806451612903,0.7222222222222222,1.0448028673835126,0.30874785591766724,0.6912521440823327
2024-06-15,UFC Fight Night: Perez vs. Taira,Douglas Silva de Andrade,Miles Johns,espn_source,145,-175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.40816326530612246,0.6363636363636364,1.0445269016697587,0.39076376554174075,0.6092362344582594
2024-06-15,UFC Fight Night: Perez vs. Taira,Timmy Cuamba,Lucas Almeida,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6551724137931034,0.38461538461538464,1.039787798408488,0.6301020408163266,0.3698979591836735
2024-06-15,UFC Fight Night: Perez vs. Taira,Brady Hiestand,Garrett Armfield,espn_source,225,-275,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3076923076923077,0.7333333333333333,1.0410256410256409,0.29556650246305427,0.7044334975369458
2024-06-15,UFC Fight Night: Perez vs. Taira,Asu Almabayev,Jose Johnson,espn_source,-525,360,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.84,0.21739130434782608,1.057391304347826,0.7944078947368421,0.2055921052631579
2024-06-15,UFC Fight Night: Perez vs. Taira,Josh Quinlan,Adam Fugitt,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.574468085106383,0.46511627906976744,1.0395843641761504,0.552594002855783,0.447405997144217
2024-06-15,UFC Fight Night: Perez vs. Taira,Jimmy Flick,Nate Maness,espn_source,525,-900,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.16,0.9,1.06,0.1509433962264151,0.8490566037735849
2024-06-15,UFC Fight Night: Perez vs. Taira,Carli Judice,Gabriella Fernandes,espn_source,135,-160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.425531914893617,0.6153846153846154,1.0409165302782324,0.4088050314465409,0.5911949685534592
2024-06-15,UFC Fight Night: Perez vs. Taira,Jeka Saragih,Westin Wilson,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8,0.25,1.05,0.7619047619047619,0.23809523809523808
2024-06-15,UFC Fight Night: Perez vs. Taira,Melquizael Costa,Shayilan Nuerdanbieke,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7014925373134329,0.3448275862068966,1.0463201235203294,0.6704377766847024,0.3295622233152976
2024-06-15,UFC Fight Night: Perez vs. Taira,Josefine Knutsson,Julia Polastri,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6491228070175439,0.39215686274509803,1.0412796697626419,0.6233894945490586,0.37661050545094155
2024-06-22,UFC Fight Night: Whittaker vs. Aliskerov,Sergei Pavlovich,Alexander Volkov,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7101449275362319,0.3333333333333333,1.0434782608695652,0.6805555555555556,0.3194444444444444
2024-06-22,UFC Fight Night: Whittaker vs. Aliskerov,Kelvin Gastelum,Daniel Rodriguez,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6551724137931034,0.38461538461538464,1.039787798408488,0.6301020408163266,0.3698979591836735
2024-06-22,UFC Fight Night: Whittaker vs. Aliskerov,Shara Magomedov,Antonio Trocoli,espn_source,-725,450,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8787878787878788,0.18181818181818182,1.0606060606060606,0.8285714285714286,0.17142857142857143
2024-06-22,UFC Fight Night: Whittaker vs. Aliskerov,Johnny Walker,Volkan Oezdemir,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6,0.4444444444444444,1.0444444444444443,0.574468085106383,0.4255319148936171
2024-06-22,UFC Fight Night: Whittaker vs. Aliskerov,Nasrat Haqparast,Jared Gordon,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7222222222222222,0.3225806451612903,1.0448028673835126,0.6912521440823327,0.30874785591766724
2024-06-22,UFC Fight Night: Whittaker vs. Aliskerov,Muhammad Naimov,Felipe Lima,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5833333333333334,0.45454545454545453,1.0378787878787878,0.562043795620438,0.43795620437956206
2024-06-22,UFC Fight Night: Whittaker vs. Aliskerov,Rinat Fakhretdinov,Nicolas Dalby,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8,0.25,1.05,0.7619047619047619,0.23809523809523808
2024-06-22,UFC Fight Night: Whittaker vs. Aliskerov,Magomed Gadzhiyasulov,Brendson Ribeiro,espn_source,-370,275,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7872340425531915,0.26666666666666666,1.0539007092198582,0.746971736204576,0.2530282637954239
2024-06-22,UFC Fight Night: Whittaker vs. Aliskerov,Xiao Long,ChangHo Lee,espn_source,-125,105,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5555555555555556,0.4878048780487805,1.043360433604336,0.5324675324675325,0.4675324675324675
2024-06-29,UFC 303: Pereira vs. Procházka 2,Alex Pereira,Jiří Procházka,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6,0.4444444444444444,1.0444444444444443,0.574468085106383,0.4255319148936171
2024-06-29,UFC 303: Pereira vs. Procházka 2,Dan Ige,Diego Lopes,espn_source,250,-320,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2857142857142857,0.7619047619047619,1.0476190476190474,0.27272727272727276,0.7272727272727274
2024-06-29,UFC 303: Pereira vs. Procházka 2,Anthony Smith,Roman Dolidze,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.4444444444444444,0.6,1.0444444444444443,0.4255319148936171,0.574468085106383
2024-06-29,UFC 303: Pereira vs. Procházka 2,Mayra Bueno Silva,Macy Chiasson,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5121951219512195,0.5348837209302325,1.0470788428814521,0.4891657638136511,0.5108342361863488
2024-06-29,UFC 303: Pereira vs. Procházka 2,Ian Machado Garry,Michael Page,espn_source,-200,170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6666666666666666,0.37037037037037035,1.037037037037037,0.6428571428571429,0.35714285714285715
2024-06-29,UFC 303: Pereira vs. Procházka 2,Joe Pyfer,Marc-Andre Barriault,espn_source,-370,275,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7872340425531915,0.26666666666666666,1.0539007092198582,0.746971736204576,0.2530282637954239
2024-06-29,UFC 303: Pereira vs. Procházka 2,Cub Swanson,Andre Fili,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3225806451612903,0.7222222222222222,1.0448028673835126,0.30874785591766724,0.6912521440823327
2024-06-29,UFC 303: Pereira vs. Procházka 2,Charles Jourdain,Jean Silva,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.574468085106383,0.46511627906976744,1.0395843641761504,0.552594002855783,0.447405997144217
2024-06-29,UFC 303: Pereira vs. Procházka 2,Payton Talbott,Yanis Ghemmouri,espn_source,-1300,700,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9285714285714286,0.125,1.0535714285714286,0.8813559322033898,0.11864406779661017
2024-06-29,UFC 303: Pereira vs. Procházka 2,Michelle Waterson-Gomez,Gillian Robertson,espn_source,160,-190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.38461538461538464,0.6551724137931034,1.039787798408488,0.3698979591836735,0.6301020408163266
2024-06-29,UFC 303: Pereira vs. Procházka 2,Andrei Arlovski,Martin Buday,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3225806451612903,0.7222222222222222,1.0448028673835126,0.30874785591766724,0.6912521440823327
2024-06-29,UFC 303: Pereira vs. Procházka 2,Rei Tsuruya,Carlos Hernandez,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8181818181818182,0.23529411764705882,1.053475935828877,0.7766497461928935,0.2233502538071066
2024-06-29,UFC 303: Pereira vs. Procházka 2,Ricky Simon,Vinicius Oliveira,espn_source,-250,205,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7142857142857143,0.32786885245901637,1.0421545667447307,0.6853932584269663,0.31460674157303364
2024-07-13,UFC Fight Night: Namajunas vs. Cortez,Rose Namajunas,Tracy Cortez,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7101449275362319,0.3333333333333333,1.0434782608695652,0.6805555555555556,0.3194444444444444
2024-07-13,UFC Fight Night: Namajunas vs. Cortez,Santiago Ponzinibbio,Muslim Salikhov,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6363636363636364,0.40816326530612246,1.0445269016697587,0.6092362344582594,0.39076376554174075
2024-07-13,UFC Fight Night: Namajunas vs. Cortez,Drew Dober,Jean Silva,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5121951219512195,0.5348837209302325,1.0470788428814521,0.4891657638136511,0.5108342361863488
2024-07-13,UFC Fight Night: Namajunas vs. Cortez,Gabriel Bonfim,Ange Loosa,espn_source,-425,315,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8095238095238095,0.24096385542168675,1.0504876649454964,0.770617149098853,0.22938285090114688
2024-07-13,UFC Fight Night: Namajunas vs. Cortez,Julian Erosa,Christian Rodriguez,espn_source,255,-330,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.28169014084507044,0.7674418604651163,1.0491320013101868,0.2684982828598189,0.7315017171401811
2024-07-13,UFC Fight Night: Namajunas vs. Cortez,Abdul Razak Alhassan,Cody Brundage,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6,0.4444444444444444,1.0444444444444443,0.574468085106383,0.4255319148936171
