fight_id,event_name,fight_date,event_location,fighter_a,fighter_b,winner,weight_class,method,finish_round,finish_time,scheduled_rounds,main_event,source_url
1168,UFC Fight Night: Weidman vs. Gastelum,2017-07-22,,Kyle Bochniak,Jeremy Kennedy,Jeremy Kennedy,Unknown,U-DEC,3.0,5:00,3,0,
1169,UFC Fight Night: Dillashaw vs Cruz,2016-01-17,,Kyle Bochniak,Charles Rosa,Charles Rosa,Unknown,U-DEC,3.0,5:00,3,0,
1170,UFC 224: Nunes vs. Pennington,2018-05-12,,James Bochnovic,Markus Perez,Markus Perez,Unknown,SUB Rear Naked Choke,1.0,4:28,3,0,
1171,UFC 213: Romero vs. Whittaker,2017-07-08,,James Bochnovic,Trevin Giles,Trevin Giles,Unknown,KO/TKO Punch,2.0,2:54,3,0,
1172,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,,Tim Boetsch,Omari Akhmedov,Omari Akhmedov,Unknown,U-DEC,3.0,5:00,3,0,
1173,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,,Tim Boetsch,Antonio Carlos Junior,Antonio Carlos Junior,Unknown,SUB Rear Naked Choke,1.0,4:28,3,0,
1174,UFC Fight Night: Chiesa vs. Lee,2017-06-25,,Tim Boetsch,Johny Hendricks,Tim Boetsch,Unknown,KO/TKO Punches,2.0,0:46,3,0,
1175,UFC 208: Holm vs. De Randamie,2017-02-11,,Tim Boetsch,Jacare Souza,Jacare Souza,Unknown,SUB Kimura,1.0,3:41,3,0,
1176,UFC 205: Alvarez vs McGregor,2016-11-12,,Tim Boetsch,Rafael Natal,Tim Boetsch,Unknown,KO/TKO Punches,1.0,3:22,3,0,
1177,UFC Fight Night: McDonald vs. Lineker,2016-07-13,,Tim Boetsch,Josh Samman,Tim Boetsch,Unknown,KO/TKO Punches,2.0,3:49,3,0,
1178,UFC Fight Night: Dillashaw vs Cruz,2016-01-17,,Tim Boetsch,Ed Herman,Ed Herman,Unknown,KO/TKO Knee,2.0,1:39,3,0,
1179,UFC Fight Night: Boetsch vs Henderson,2015-06-06,,Tim Boetsch,Dan Henderson,Dan Henderson,Unknown,KO/TKO Punch,1.0,0:28,3,0,
1180,UFC 183: Silva vs Diaz,2015-01-31,,Tim Boetsch,Thales Leites,Thales Leites,Unknown,SUB Arm Triangle,2.0,3:45,3,0,
1181,UFC Fight Night: Bader vs Saint Preux,2014-08-16,,Tim Boetsch,Brad Tavares,Tim Boetsch,Unknown,KO/TKO Punch,2.0,3:18,3,0,
1182,UFC 172: Jones vs Teixeira,2014-04-26,,Tim Boetsch,Luke Rockhold,Luke Rockhold,Unknown,SUB Kimura,1.0,2:08,3,0,
1183,UFC 166: Velasquez vs Dos Santos 3,2013-10-19,,Tim Boetsch,CB Dollaway,Tim Boetsch,Unknown,S-DEC,3.0,5:00,3,0,
1184,UFC 162: Silva vs Weidman,2013-07-06,,Tim Boetsch,Mark Munoz,Mark Munoz,Unknown,U-DEC,3.0,5:00,3,0,
1185,UFC 155: Dos Santos vs Velasquez II,2012-12-29,,Tim Boetsch,Constantinos Philippou,Constantinos Philippou,Unknown,KO/TKO Punches,3.0,2:11,3,0,
1186,UFC 149: Faber vs Barao,2012-07-21,,Tim Boetsch,Hector Lombard,Tim Boetsch,Unknown,S-DEC,3.0,5:00,3,0,
1187,UFC 144: Edgar vs Henderson,2012-02-25,,Tim Boetsch,Yushin Okami,Tim Boetsch,Unknown,KO/TKO Punches,3.0,0:54,3,0,
1188,UFC 135: Jones vs Rampage,2011-09-24,,Tim Boetsch,Nick Ring,Tim Boetsch,Unknown,U-DEC,3.0,5:00,3,0,
1189,UFC 130: Rampage vs Hamill,2011-05-28,,Tim Boetsch,Kendall Grove,Tim Boetsch,Unknown,U-DEC,3.0,5:00,3,0,
1190,UFC 123: Rampage vs Machida,2010-11-20,,Tim Boetsch,Phil Davis,Phil Davis,Unknown,SUB Kimura,2.0,2:55,3,0,
1191,UFC 117: Silva vs Sonnen,2010-08-07,,Tim Boetsch,Todd Brown,Tim Boetsch,Unknown,U-DEC,3.0,5:00,3,0,
1192,UFC 96: Jackson vs Jardine,2009-03-07,,Tim Boetsch,Jason Brilz,Jason Brilz,Unknown,U-DEC,3.0,5:00,3,0,
1193,UFC 88: Breakthrough,2008-09-06,,Tim Boetsch,Michael Patt,Tim Boetsch,Unknown,KO/TKO Punches,1.0,2:03,3,0,
1194,UFC Fight Night: Florian vs Lauzon,2008-04-02,,Tim Boetsch,Matt Hamill,Matt Hamill,Unknown,KO/TKO Punches,2.0,1:25,3,0,
1195,UFC 81: Breaking Point,2008-02-02,,Tim Boetsch,David Heath,Tim Boetsch,Unknown,KO/TKO Punches,1.0,4:52,3,0,
1196,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,,Galore Bofando,Chad Laprise,Chad Laprise,Unknown,KO/TKO Punches,1.0,4:10,3,0,
1197,UFC Fight Night: Nelson vs. Ponzinibbio,2017-07-16,,Galore Bofando,Charlie Ward,Galore Bofando,Unknown,KO/TKO Slam,1.0,2:10,3,0,
1198,UFC 251: Usman vs. Masvidal,2020-07-11,,Roman Bogatov,Leonardo Santos,Leonardo Santos,Unknown,U-DEC,3.0,5:00,3,0,
1199,UFC 18: The Road to the Heavyweight Title,1999-01-08,,Jerry Bohlander,Tito Ortiz,Tito Ortiz,Unknown,KO/TKO,2.0,2:31,3,0,
1200,UFC 16: Battle in the Bayou,1998-03-13,,Jerry Bohlander,Kevin Jackson,Jerry Bohlander,Unknown,SUB Armbar,1.0,10:23,3,0,
1201,UFC 12: Judgement Day,1997-02-07,,Jerry Bohlander,Nick Sanzo,Jerry Bohlander,Unknown,SUB Neck Crank,1.0,0:39,3,0,
1202,UFC 12: Judgement Day,1997-02-07,,Jerry Bohlander,Rainy Martinez,Jerry Bohlander,Unknown,SUB Rear Naked Choke,1.0,1:24,3,0,
1203,UFC 11: The Proving Ground,1996-09-20,,Jerry Bohlander,Fabio Gurgel,Jerry Bohlander,Unknown,U-DEC,1.0,15:00,3,0,
1204,UFC 8: David vs Goliath,1996-02-16,,Jerry Bohlander,Gary Goodridge,Gary Goodridge,Unknown,KO/TKO Punch,1.0,5:31,3,0,
1205,UFC 8: David vs Goliath,1996-02-16,,Jerry Bohlander,Scott Ferrozzo,Jerry Bohlander,Unknown,SUB Guillotine Choke,1.0,9:03,3,0,
1206,UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,,Mandy Bohm,Ji Yeon Kim,Mandy Bohm,Unknown,S-DEC,3.0,1:55,3,0,
1207,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,,Mandy Bohm,Victoria Leonardo,Victoria Leonardo,Unknown,U-DEC,3.0,5:00,3,0,
1208,UFC Fight Night: Smith vs. Spann,2021-09-18,,Mandy Bohm,Ariane da Silva,Ariane da Silva,Unknown,U-DEC,3.0,5:00,3,0,
1209,DREAM 1: Lightweight Grand Prix 2008 1st Round,2008-03-15,,Kotetsu Boku,Joachim Hansen,Joachim Hansen,Unknown,U-DEC,2.0,5:00,3,0,
1210,UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-03,,Gaston Bolanos,Quang Le,Quang Le,Unknown,SUB Rear Naked Choke,2.0,1:54,3,0,
1211,UFC Fight Night: Magny vs. Prates,2024-11-09,,Gaston Bolanos,Cortavious Romious,Gaston Bolanos,Unknown,U-DEC,3.0,5:00,3,0,
1212,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,,Gaston Bolanos,Marcus McGhee,Marcus McGhee,Unknown,KO/TKO Punches,2.0,3:29,3,0,
1213,UFC Fight Night: Holloway vs. Allen,2023-04-15,,Gaston Bolanos,Aaron Phillips,Gaston Bolanos,Unknown,U-DEC,3.0,5:00,3,0,
1214,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,,Denys Bondar,Ronaldo Rodriguez,Ronaldo Rodriguez,Unknown,SUB Rear Naked Choke,2.0,4:59,3,0,
1215,UFC Fight Night: Vettori vs. Cannonier,2023-06-17,,Denys Bondar,Carlos Hernandez,Carlos Hernandez,Unknown,U-DEC,3.0,4:59,3,0,
1216,UFC Fight Night: Hermansson vs. Strickland,2022-02-05,,Denys Bondar,Malcolm Gordon,Malcolm Gordon,Unknown,KO/TKO,1.0,1:22,3,0,
1217,EliteXC - Return of the King,2008-06-14,,Tony Bonello,Murilo Rua,Murilo Rua,Unknown,KO/TKO Punches,1.0,3:15,3,0,
1218,UFC Fight Night: Bonfim vs. Brown,2025-11-08,,Gabriel Bonfim,Randy Brown,Gabriel Bonfim,Unknown,KO/TKO Knee,2.0,1:40,3,0,
1219,UFC Fight Night: Lewis vs. Teixeira,2025-07-12,,Gabriel Bonfim,Stephen Thompson,Gabriel Bonfim,Unknown,S-DEC,3.0,5:00,3,0,
1220,UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,,Gabriel Bonfim,Khaos Williams,Gabriel Bonfim,Unknown,SUB D'Arce Choke,2.0,4:58,3,0,
1221,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,,Gabriel Bonfim,Ange Loosa,Gabriel Bonfim,Unknown,U-DEC,3.0,5:00,3,0,
1222,UFC Fight Night: Almeida vs. Lewis,2023-11-04,,Gabriel Bonfim,Nicolas Dalby,Nicolas Dalby,Unknown,KO/TKO Knees,2.0,4:33,3,0,
1223,UFC 291: Poirier vs. Gaethje 2,2023-07-29,,Gabriel Bonfim,Trevin Giles,Gabriel Bonfim,Unknown,SUB Guillotine Choke,1.0,1:13,3,0,
1224,UFC 283: Teixeira vs. Hill,2023-01-21,,Gabriel Bonfim,Mounir Lazzez,Gabriel Bonfim,Unknown,SUB Guillotine Choke,1.0,0:49,3,0,
1225,DWCS 6.7,2022-09-06,,Gabriel Bonfim,Trey Waters,Gabriel Bonfim,Unknown,SUB Von Flue Choke,1.0,4:13,3,0,
1226,UFC Fight Night: Bonfim vs. Brown,2025-11-08,,Ismael Bonfim,Chris Padilla,Chris Padilla,Unknown,KO/TKO Punches,2.0,4:30,3,0,
1227,UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,,Ismael Bonfim,Nazim Sadykhov,Nazim Sadykhov,Unknown,KO/TKO,1.0,5:00,3,0,
1228,UFC 301: Pantoja vs. Erceg,2024-05-04,,Ismael Bonfim,Vinc Pichel,Ismael Bonfim,Unknown,U-DEC,3.0,5:00,3,0,
1229,UFC Fight Night: Strickland vs. Magomedov,2023-07-01,,Ismael Bonfim,Benoit Saint Denis,Benoit Saint Denis,Unknown,SUB Rear Naked Choke,1.0,4:48,3,0,
1230,UFC 283: Teixeira vs. Hill,2023-01-21,,Ismael Bonfim,Terrance McKinney,Ismael Bonfim,Unknown,KO/TKO Flying Knee,2.0,2:17,3,0,
1231,DWCS 6.7,2022-09-06,,Ismael Bonfim,Nariman Abbasov,Ismael Bonfim,Unknown,U-DEC,3.0,5:00,3,0,
1232,UFC 131: Dos Santos vs Carwin,2011-06-11,,Jesse Bongfeldt,Chris Weidman,Chris Weidman,Unknown,SUB Guillotine Choke,1.0,4:54,3,0,
1233,UFC 124: St-Pierre vs Koscheck 2,2010-12-11,,Jesse Bongfeldt,Rafael Natal,,Unknown,M-DEC,3.0,5:00,3,0,
1234,UFC 153: Silva vs Bonnar,2012-10-13,,Stephan Bonnar,Anderson Silva,Anderson Silva,Unknown,KO/TKO Knee,1.0,4:40,3,0,
1235,UFC 139: Shogun vs Henderson,2011-11-19,,Stephan Bonnar,Kyle Kingsbury,Stephan Bonnar,Unknown,U-DEC,3.0,5:00,3,0,
1236,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,,Stephan Bonnar,Igor Pokrajac,Stephan Bonnar,Unknown,U-DEC,3.0,5:00,3,0,
1237,UFC 116: Lesnar vs Carwin,2010-07-03,,Stephan Bonnar,Krzysztof Soszynski,Stephan Bonnar,Unknown,KO/TKO Punches,2.0,3:08,3,0,
1238,UFC 110: Nogueira vs Velasquez,2010-02-20,,Stephan Bonnar,Krzysztof Soszynski,Krzysztof Soszynski,Unknown,KO/TKO,3.0,1:04,3,0,
1239,UFC 100,2009-07-11,,Stephan Bonnar,Mark Coleman,Mark Coleman,Unknown,U-DEC,3.0,5:00,3,0,
1240,UFC 94: St-Pierre vs Penn 2,2009-01-31,,Stephan Bonnar,Jon Jones,Jon Jones,Unknown,U-DEC,3.0,5:00,3,0,
1241,UFC 77: Hostile Territory,2007-10-20,,Stephan Bonnar,Eric Schafer,Stephan Bonnar,Unknown,KO/TKO Punches,2.0,2:47,3,0,
1242,UFC 73: Stacked,2007-07-07,,Stephan Bonnar,Mike Nickels,Stephan Bonnar,Unknown,SUB Rear Naked Choke,1.0,2:14,3,0,
1243,UFC 62: Liddell vs Sobral,2006-08-26,,Stephan Bonnar,Forrest Griffin,Forrest Griffin,Unknown,U-DEC,3.0,5:00,3,0,
1244,UFC Fight Night 5,2006-06-28,,Stephan Bonnar,Rashad Evans,Rashad Evans,Unknown,M-DEC,3.0,5:00,3,0,
1245,UFC Fight Night 4,2006-04-06,,Stephan Bonnar,Keith Jardine,Stephan Bonnar,Unknown,U-DEC,3.0,5:00,3,0,
1246,UFC Fight Night 3,2006-01-16,,Stephan Bonnar,James Irvin,Stephan Bonnar,Unknown,SUB Kimura,1.0,4:30,3,0,
1247,UFC Fight Night 1,2005-08-06,,Stephan Bonnar,Sam Hoger,Stephan Bonnar,Unknown,U-DEC,3.0,5:00,3,0,
1248,Jungle Fight 1,2003-09-13,,Stephan Bonnar,Lyoto Machida,Lyoto Machida,Unknown,KO/TKO,1.0,4:21,3,0,
1249,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,,Rogerio Bontorin,Brandon Royval,Brandon Royval,Unknown,S-DEC,3.0,5:00,3,0,
1250,UFC 262: Oliveira vs. Chandler,2021-05-15,,Rogerio Bontorin,Matt Schnell,,Unknown,Overturned,3.0,5:00,3,0,
1251,UFC 259: Blachowicz vs. Adesanya,2021-03-06,,Rogerio Bontorin,Kai Kara-France,Kai Kara-France,Unknown,KO/TKO Punch,1.0,4:55,3,0,
1252,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,,Rogerio Bontorin,Ray Borg,Ray Borg,Unknown,U-DEC,3.0,5:00,3,0,
1253,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,,Rogerio Bontorin,Raulian Paiva,Rogerio Bontorin,Unknown,KO/TKO,1.0,2:56,3,0,
1254,DWCS Brazil 1.1,2018-08-10,,Rogerio Bontorin,Gustavo Gabriel,Rogerio Bontorin,Unknown,SUB Rear Naked Choke,2.0,4:37,3,0,
1255,UFC Fight Night: Smith vs. Teixeira,2020-05-13,,Ray Borg,Ricky Simon,Ricky Simon,Unknown,S-DEC,3.0,5:00,3,0,
1256,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,,Ray Borg,Gabriel Silva,Ray Borg,Unknown,U-DEC,3.0,5:00,3,0,
1257,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,,Ray Borg,Casey Kenney,Casey Kenney,Unknown,U-DEC,3.0,5:00,3,0,
1258,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,,Ray Borg,Jussier Formiga,Ray Borg,Unknown,U-DEC,3.0,5:00,3,0,
1259,UFC 207: Nunes vs. Rousey,2016-12-30,,Ray Borg,Louis Smolka,Ray Borg,Unknown,U-DEC,3.0,5:00,3,0,
1260,UFC Fight Night: Hendricks vs Thompson,2016-02-06,,Ray Borg,Justin Scoggins,Justin Scoggins,Unknown,U-DEC,3.0,5:00,3,0,
1261,UFC Fight Night: Teixeira vs Saint Preux,2015-08-08,,Ray Borg,Geane Herrera,Ray Borg,Unknown,U-DEC,3.0,5:00,3,0,
1262,UFC Fight Night: Henderson vs Thatch,2015-02-14,,Ray Borg,Chris Kelades,Ray Borg,Unknown,SUB Kimura,3.0,2:56,3,0,
1263,UFC Fight Night: Swanson vs Stephens,2014-06-28,,Ray Borg,Shane Howell,Ray Borg,Unknown,SUB Rear Naked Choke,1.0,2:17,3,0,
1264,UFC on FOX: Werdum vs Browne,2014-04-19,,Ray Borg,Dustin Ortiz,Dustin Ortiz,Unknown,S-DEC,3.0,5:00,3,0,
1265,PRIDE 10: Return of the Warriors,2000-08-27,,Igor Borisov,Mark Kerr,Mark Kerr,Unknown,SUB Neck Crank,1.0,2:06,3,0,
1266,UFC Fight Night: Walker vs. Zhang,2025-08-23,,Kevin Borjas,Sumudaerji,Sumudaerji,Unknown,U-DEC,3.0,5:00,3,0,
1267,UFC Fight Night: Moreno vs. Erceg,2025-03-29,,Kevin Borjas,Ronaldo Rodriguez,Kevin Borjas,Unknown,U-DEC,3.0,5:00,3,0,
1268,UFC 301: Pantoja vs. Erceg,2024-05-04,,Kevin Borjas,Alessandro Costa,Alessandro Costa,Unknown,KO/TKO Punches,2.0,1:35,3,0,
1269,UFC 295: Prochazka vs. Pereira,2023-11-11,,Kevin Borjas,Joshua Van,Joshua Van,Unknown,U-DEC,3.0,5:00,3,0,
1270,DWCS 7.1,2023-08-08,,Kevin Borjas,Victor Dias,Kevin Borjas,Unknown,U-DEC,3.0,5:00,3,0,
1271,UFC Fight Night: Imavov vs. Borralho,2025-09-06,,Caio Borralho,Nassourdine Imavov,Nassourdine Imavov,Unknown,U-DEC,5.0,5:00,3,0,
1272,UFC Fight Night: Cannonier vs. Borralho,2024-08-24,,Caio Borralho,Jared Cannonier,Caio Borralho,Unknown,U-DEC,5.0,5:00,3,0,
1273,UFC 301: Pantoja vs. Erceg,2024-05-04,,Caio Borralho,Paul Craig,Caio Borralho,Unknown,KO/TKO Punches,2.0,2:10,3,0,
1274,UFC Fight Night: Almeida vs. Lewis,2023-11-04,,Caio Borralho,Abus Magomedov,Caio Borralho,Unknown,U-DEC,3.0,5:00,3,0,
1275,UFC Fight Night: Song vs. Simon,2023-04-29,,Caio Borralho,Michal Oleksiejczuk,Caio Borralho,Unknown,SUB Rear Naked Choke,2.0,2:49,3,0,
1276,UFC 280: Oliveira vs. Makhachev,2022-10-22,,Caio Borralho,Makhmud Muradov,Caio Borralho,Unknown,U-DEC,3.0,5:00,3,0,
1277,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,,Caio Borralho,Armen Petrosyan,Caio Borralho,Unknown,U-DEC,3.0,5:00,3,0,
1278,UFC Fight Night: Luque vs. Muhammad,2022-04-16,,Caio Borralho,Gadzhi Omargadzhiev,Caio Borralho,Unknown,U-DEC,3.0,3:56,3,0,
1279,DWCS 5.8,2021-10-19,,Caio Borralho,Jesse Murray,Caio Borralho,Unknown,KO/TKO Punch,1.0,1:41,3,0,
1280,DWCS 5.5,2021-09-28,,Caio Borralho,Aaron Jeffery,Caio Borralho,Unknown,U-DEC,3.0,5:00,3,0,
1281,DWCS 6.3,2022-08-09,,Zachary Borrego,Bo Nickal,Bo Nickal,Unknown,SUB Rear Naked Choke,1.0,1:02,3,0,
1282,UFC 322: Della Maddalena vs. Makhachev,2025-11-15,,Viacheslav Borshchev,Matheus Camilo,Matheus Camilo,Unknown,U-DEC,3.0,5:00,3,0,
1283,UFC 317: Topuria vs. Oliveira,2025-06-28,,Viacheslav Borshchev,Terrance McKinney,Terrance McKinney,Unknown,SUB Guillotine Choke,1.0,0:55,3,0,
1284,UFC 312: Du Plessis vs. Strickland 2,2025-02-08,,Viacheslav Borshchev,Tom Nolan,Tom Nolan,Unknown,U-DEC,3.0,5:00,3,0,
1285,UFC Fight Night: Cannonier vs. Borralho,2024-08-24,,Viacheslav Borshchev,James Llontop,Viacheslav Borshchev,Unknown,S-DEC,3.0,5:00,3,0,
1286,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,,Viacheslav Borshchev,Chase Hooper,Chase Hooper,Unknown,SUB D'Arce Choke,2.0,3:00,3,0,
1287,UFC 295: Prochazka vs. Pereira,2023-11-11,,Viacheslav Borshchev,Nazim Sadykhov,,Unknown,M-DEC,3.0,5:00,3,0,
1288,UFC Fight Night: Dern vs. Hill,2023-05-20,,Viacheslav Borshchev,Maheshate,Viacheslav Borshchev,Unknown,KO/TKO Punch,2.0,2:37,3,0,
1289,UFC Fight Night: Dern vs. Yan,2022-10-01,,Viacheslav Borshchev,Mike Davis,Mike Davis,Unknown,U-DEC,3.0,5:00,3,0,
1290,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,,Viacheslav Borshchev,Marc Diakiese,Marc Diakiese,Unknown,U-DEC,3.0,5:00,3,0,
1291,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,,Viacheslav Borshchev,Dakota Bush,Viacheslav Borshchev,Unknown,KO/TKO Punch,1.0,3:47,3,0,
1292,DWCS 5.7,2021-10-12,,Viacheslav Borshchev,Chris Duncan,Viacheslav Borshchev,Unknown,KO/TKO Punch,2.0,0:28,3,0,
1293,UFC Fight Night: Sandhagen vs. Font,2023-08-05,,Tanner Boser,Aleksa Camur,Tanner Boser,Unknown,U-DEC,3.0,5:00,3,0,
1294,UFC Fight Night: Holloway vs. Allen,2023-04-15,,Tanner Boser,Ion Cutelaba,Ion Cutelaba,Unknown,KO/TKO Punches,1.0,2:05,3,0,
1295,UFC Fight Night: Sandhagen vs. Song,2022-09-17,,Tanner Boser,Rodrigo Nascimento,Rodrigo Nascimento,Unknown,S-DEC,3.0,5:00,3,0,
1296,UFC Fight Night: Gane vs. Volkov,2021-06-26,,Tanner Boser,Ovince Saint Preux,Tanner Boser,Unknown,KO/TKO Punch,2.0,2:31,3,0,
1297,UFC Fight Night: Rozenstruik vs. Sakai,2021-06-05,,Tanner Boser,Ilir Latifi,Ilir Latifi,Unknown,S-DEC,3.0,5:00,3,0,
1298,UFC Fight Night: Whittaker vs. Till,2020-07-25,,Tanner Boser,Raphael Pessoa,Tanner Boser,Unknown,KO/TKO Punch,2.0,2:36,3,0,
1299,UFC Fight Night: Poirier vs. Hooker,2020-06-27,,Tanner Boser,Philipe Lins,Tanner Boser,Unknown,KO/TKO Punches,1.0,2:41,3,0,
1300,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,,Tanner Boser,Ciryl Gane,Ciryl Gane,Unknown,U-DEC,3.0,5:00,3,0,
1301,UFC Fight Night: Reyes vs. Weidman,2019-10-18,,Tanner Boser,Daniel Spitz,Tanner Boser,Unknown,U-DEC,3.0,5:00,3,0,
1302,UFC Fight Night: MacDonald vs Thompson,2016-06-18,,Steve Bosse,Sean O'Connell,Steve Bosse,Unknown,U-DEC,3.0,5:00,3,0,
1303,UFC Fight Night: Hunt vs Mir,2016-03-19,,Steve Bosse,James Te Huna,Steve Bosse,Unknown,KO/TKO Punch,1.0,0:52,3,0,
1304,UFC Fight Night: Machida vs Romero,2015-06-27,,Steve Bosse,Thiago Santos,Thiago Santos,Unknown,KO/TKO Kick,1.0,0:29,3,0,
1305,UFC - Ultimate Ultimate '96,1996-12-07,,Marcus Bossett,Steve Nelmark,Steve Nelmark,Unknown,SUB Shoulder Choke,1.0,1:37,3,0,
1306,UFC 4: Revenge of the Warriors,1994-12-16,,Marcus Bossett,Dan Severn,Dan Severn,Unknown,SUB Arm Triangle,1.0,0:52,3,0,
1307,UFC 4: Revenge of the Warriors,1994-12-16,,Marcus Bossett,Eldo Xavier Dias,Marcus Bossett,Unknown,KO/TKO,1.0,4:55,3,0,
1308,Strikeforce - Young Guns 3,2008-09-13,,Chris Bostick,Jorge Interiano,Chris Bostick,Unknown,SUB Armbar,1.0,2:26,3,0,
1309,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,,Poliana Botelho,Karine Silva,Karine Silva,Unknown,SUB D'Arce Choke,1.0,4:55,3,0,
1310,UFC Fight Night: Reyes vs. Prochazka,2021-05-01,,Poliana Botelho,Luana Carolina,Luana Carolina,Unknown,S-DEC,3.0,5:00,3,0,
1311,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17,,Poliana Botelho,Gillian Robertson,Gillian Robertson,Unknown,U-DEC,3.0,5:00,3,0,
1312,UFC 236: Holloway vs. Poirier 2,2019-04-13,,Poliana Botelho,Lauren Mueller,Poliana Botelho,Unknown,U-DEC,3.0,5:00,3,0,
1313,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,,Poliana Botelho,Cynthia Calvillo,Cynthia Calvillo,Unknown,SUB Rear Naked Choke,1.0,4:48,3,0,
1314,UFC Fight Night: Maia vs. Usman,2018-05-19,,Poliana Botelho,Syuri Kondo,Poliana Botelho,Unknown,KO/TKO Kick,1.0,0:33,3,0,
1315,UFC 216: Ferguson vs. Lee,2017-10-07,,Poliana Botelho,Pearl Gonzalez,Poliana Botelho,Unknown,U-DEC,3.0,5:00,3,0,
1316,K-1 Dynamite!! 2004,2004-12-31,,Francois Botha,Yoshihiro Akiyama,Yoshihiro Akiyama,Unknown,SUB Armbar,1.0,1:54,3,0,
1317,DWCS 9.1,2025-08-12,,Ilian Bouafia,Neemias Santana,Ilian Bouafia,Unknown,U-DEC,3.0,5:00,3,0,
1318,PRIDE Bushido 11,2006-06-04,,Gregory Bouchelaghem,Paulo Filho,Paulo Filho,Unknown,U-DEC,2.0,5:00,3,0,
1319,Strikeforce Challengers 5,2009-11-20,,Rich Bouphanouvong,Michael Chandler,Michael Chandler,Unknown,KO/TKO,2.0,2:07,3,0,
1320,PRIDE 11: Battle of the Rising Sun,2000-10-31,,Mike Bourke,Alexander Otsuka,Alexander Otsuka,Unknown,SUB Armbar,1.0,2:37,3,0,
1321,Strikeforce - Diaz vs. Noons 2,2010-10-09,,Jess Bouscal,Luis Mendoza,Jess Bouscal,Unknown,SUB Arm Triangle,2.0,3:00,3,0,
1322,UFC - Ultimate Ultimate '96,1996-12-07,,Tai Bowden,Jack Nilson,Tai Bowden,Unknown,KO/TKO Headbutts,1.0,4:46,3,0,
1323,UFC 9: Motor City Madness,1996-05-17,,Tai Bowden,Steve Nelmark,Steve Nelmark,Unknown,KO/TKO,1.0,7:25,3,0,
1324,UFC 4: Revenge of the Warriors,1994-12-16,,Melton Bowen,Steve Jennum,Steve Jennum,Unknown,SUB Armbar,1.0,4:47,3,0,
1325,DWCS 4.4,2020-08-25,,Kyron Bowen,Collin Huckbody,Collin Huckbody,Unknown,SUB Arm Triangle,1.0,1:28,3,0,
1326,UFC 160: Velasquez vs Silva 2,2013-05-25,,Brian Bowles,George Roop,George Roop,Unknown,KO/TKO Punch,2.0,1:43,3,0,
1327,UFC 139: Shogun vs Henderson,2011-11-19,,Brian Bowles,Urijah Faber,Urijah Faber,Unknown,SUB Guillotine Choke,2.0,1:27,3,0,
1328,UFC 132: Cruz vs Faber,2011-07-02,,Brian Bowles,Takeya Mizugaki,Brian Bowles,Unknown,U-DEC,3.0,5:00,3,0,
1329,UFC Live: Sanchez vs Kampmann,2011-03-03,,Brian Bowles,Damacio Page,Brian Bowles,Unknown,SUB Guillotine Choke,1.0,3:30,3,0,
1330,WEC 37: Torres vs. Tapia,2008-12-03,,Brian Bowles,Will Ribeiro,Brian Bowles,Unknown,SUB Guillotine Choke,3.0,1:11,3,0,
1331,WEC 35: Condit vs. Miura,2008-08-03,,Brian Bowles,Damacio Page,Brian Bowles,Unknown,SUB Guillotine Choke,1.0,3:30,3,0,
1332,WEC 31: Faber vs. Curran,2007-12-12,,Brian Bowles,Marcos Galvao,Brian Bowles,Unknown,KO/TKO Punch,2.0,2:09,3,0,
1333,WEC 28: Faber vs. Farrar,2007-06-03,,Brian Bowles,Charlie Valencia,Brian Bowles,Unknown,SUB Rear Naked Choke,2.0,2:50,3,0,
1334,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14,,Roger Bowling,Abel Trujillo,Abel Trujillo,Unknown,KO/TKO Punches,2.0,1:35,3,0,
1335,UFC Fight Night: Condit vs Kampmann 2,2013-08-28,,Roger Bowling,Abel Trujillo,,Unknown,CNC,2.0,4:57,3,0,
