fight_date,event,fighter_a,fighter_b,sportsbook,fighter_a_odds,fighter_b_odds,timestamp,source_file
2025-06-28,UFC 317: Topuria vs. Oliveira,Jhonata Diniz,Alvin Hines,espn_source,-500,350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Derrick Lewis,Tallison Teixeira,espn_source,220,-270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Stephen Thompson,Gabriel Bonfim,espn_source,350,-500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Calvin Kattar,Steve Garcia,espn_source,140,-170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Nate Landwehr,Morgan Charrière,espn_source,195,-240,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Vitor Petrino,Austen Lane,espn_source,-650,425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Junior Tafa,Tuco Tokkos,espn_source,-240,195,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Max Griffin,Chris Curtis,espn_source,270,-350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Jake Matthews,Chidi Njokuani,espn_source,-110,-110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Lauren Murphy,Eduarda Moura,espn_source,350,-500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Kennedy Nzechukwu,Valter Walker,espn_source,-195,165,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Mitch Ramirez,Mike Davis,espn_source,475,-750,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-12,UFC Fight Night: Lewis vs. Teixeira,Fatima Kline,Melissa Martinez,espn_source,-1000,600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Max Holloway,Dustin Poirier,espn_source,-130,110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Paulo Costa,Roman Kopylov,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Kevin Holland,Daniel Rodriguez,espn_source,-650,425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Dan Ige,Patricio Pitbull,espn_source,-225,185,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Michael Johnson,Daniel Zellhuber,espn_source,550,-900,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Kyler Phillips,Vinicius Oliveira,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Marvin Vettori,Brendan Allen,espn_source,140,-170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Francisco Prado,Nikolay Veretennikov,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Ateba Gautier,Robert Valentin,espn_source,-550,375,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Adam Fugitt,Islam Dulatov,espn_source,500,-800,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Jimmy Crute,Marcin Prachnio,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Ryan Spann,Lukasz Brzeski,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Brunno Ferreira,Jackson McVey,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-19,UFC 318: Holloway vs. Poirier 3,Carli Judice,Nicolle Caliari,espn_source,-475,340,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Robert Whittaker,Reinier de Ridder,espn_source,-160,135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Petr Yan,Marcus McGhee,espn_source,-425,310,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Shara Magomedov,Marc-Andre Barriault,espn_source,-700,450,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Asu Almabayev,Jose Ochoa,espn_source,-115,-105,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Nikita Krylov,Bogdan Guskov,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Bryce Mitchell,Said Nurmagomedov,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Muslim Salikhov,Carlos Leal,espn_source,350,-500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Davey Grant,Da'Mon Blackshear,espn_source,260,-330,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Amanda Ribas,Tabatha Ricci,espn_source,-195,165,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Ibo Aslan,Billy Elekana,espn_source,-275,225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Mohammad Yahya,Steven Nguyen,espn_source,250,-320,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-07-26,UFC Fight Night: Whittaker vs. de Ridder,Martin Buday,Marcus Buchecha,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Tatsuro Taira,HyunSung Park,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Mateusz Rębecki,Chris Duncan,espn_source,-220,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Elves Brener,Esteban Ribovics,espn_source,220,-270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Karol Rosa,Nora Cornolle,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Neil Magny,Elizeu Zaleski dos Santos,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Danny Silva,Kevin Vallejos,espn_source,300,-400,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Rinya Nakamura,Nathan Fletcher,espn_source,-370,280,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Rodolfo Vieira,Tresean Gore,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Nick Klein,Andrey Pulyaev,espn_source,105,-125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Austin Bashi,John Yannis,espn_source,-1000,600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Rafael Estevam,Felipe Bunes,espn_source,-800,500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-02,UFC Fight Night: Taira vs. Park,Piera Rodriguez,Ketlen Souza,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Roman Dolidze,Anthony Hernandez,espn_source,310,-425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Steve Erceg,Ode' Osbourne,espn_source,-650,425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Iasmin Lucindo,Angela Hill,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Andre Fili,Christian Rodriguez,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Miles Johns,Jean Matsumoto,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Eryk Anders,Christian Leroy Duncan,espn_source,350,-500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Julius Walker,Rafael Cerqueira,espn_source,-750,475,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Elijah Smith,Toshiomi Kazama,espn_source,-800,500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Joselyne Edwards,Priscila Cachoeira,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Uros Medic,Gilbert Urbina,espn_source,-275,225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Gabriella Fernandes,Julija Stoliarenko,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-09,UFC Fight Night: Dolidze vs. Hernandez,Cody Brundage,Eric McConico,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-12,"Dana White's Contender Series: Season 9, Week 1",Ilian Bouafia,Neemias Santana,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-12,"Dana White's Contender Series: Season 9, Week 1",Ty Miller,Jimmy Drago,espn_source,-270,220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-12,"Dana White's Contender Series: Season 9, Week 1",Baisangur Susurkaev,Murtaza Talha,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-12,"Dana White's Contender Series: Season 9, Week 1",George Mangos,Radley da Silva,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-12,"Dana White's Contender Series: Season 9, Week 1",Chris Ewert,Yuri Panferov,espn_source,-255,205,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Dricus Du Plessis,Khamzat Chimaev,espn_source,225,-275,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Lerone Murphy,Aaron Pico,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Geoff Neal,Carlos Prates,espn_source,170,-200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Jared Cannonier,Michael Page,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Tim Elliott,Kai Asakura,espn_source,240,-300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Baisangur Susurkaev,Eric Nolan,espn_source,-1000,600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Gerald Meerschaert,Michal Oleksiejczuk,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Jessica Andrade,Loopy Godínez,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Chase Hooper,Alexander Hernandez,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Edson Barboza,Drakkar Klose,espn_source,-115,-105,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Karine Silva,Dione Barbosa,espn_source,-200,170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-16,UFC 319: Du Plessis vs. Chimaev,Alibi Idiris,Joseph Morales,espn_source,-550,375,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-20,"Dana White's Contender Series: Season 9, Week 2",Manuel Exposito,Jose Delano,espn_source,475,-750,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-20,"Dana White's Contender Series: Season 9, Week 2",Brandon Holmes,Cam Rowston,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-20,"Dana White's Contender Series: Season 9, Week 2",Kaushik Saikumar,Louis Lee Scott,espn_source,250,-320,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-20,"Dana White's Contender Series: Season 9, Week 2",Josh Hokit,Guilherme Uriel,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-20,"Dana White's Contender Series: Season 9, Week 2",Tommy Cuozzi,Ramiro Jimenez,espn_source,375,-550,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Johnny Walker,Zhang Mingyang,espn_source,280,-370,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Brian Ortega,Aljamain Sterling,espn_source,400,-600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Sergei Pavlovich,Waldo Cortes-Acosta,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Sumudaerji,Kevin Borjas,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Taiyilake Nueraji,Kiefer Crosbie,espn_source,-750,475,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Maheshate,Gauge Young,espn_source,135,-130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Charles Johnson,Lone'er Kavanagh,espn_source,190,-250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Rongzhu,Austin Hubbard,espn_source,-320,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Michel Pereira,Kyle Daukaus,espn_source,-240,195,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Yizha,Westin Wilson,espn_source,-1100,650,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-08-23,UFC Fight Night: Walker vs. Zhang,Xiao Long,SuYoung You,espn_source,110,-130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
